movieId;year;genres[,];actors[,];contentRating;duration;imdbRating
413d6ba7-a4b5-41c8-af13-059bec2eeeee;1997;Crime,Drama,Mystery;Kevin Spacey,Russell Crowe,Guy Pearce;15;PT138M;8.3
25af0f07-3084-43d3-b724-e364669da40c;1965;Western;Clint Eastwood,Lee Van Cleef,Gian Maria Volontè;;PT132M;8.3
f9f1dbbc-0a45-4c4d-89f2-ec48da8db484;1983;Crime,Drama;Al Pacino,Michelle Pfeiffer,Steven Bauer;15;PT170M;8.3
c2c080c1-7a7f-46a2-bf39-28bd61759a40;2012;Drama;Mads Mikkelsen,Thomas Bo Larsen,Annika Wedderkopp;15;PT115M;8.3
3cb0e66e-40a5-4143-ac7f-04f1ba153b99;1950;Crime,Drama,Mystery;Toshirô Mifune,Machiko Kyô,Masayuki Mori;;PT88M;8.3
3a8d79fb-d37a-41c9-8890-67f67f6595a4;1960;Comedy,Drama,Romance;Jack Lemmon,Shirley MacLaine,Fred MacMurray;15;PT125M;8.3
c507b92c-003d-4b96-8bb1-c5fe81550ce7;1997;Drama;Robin Williams,Matt Damon,Ben Affleck;11;PT126M;8.3
dbb977ff-42ec-48c0-9474-3d7e4834b590;2011;Drama,Mystery;Peyman Moaadi,Leila Hatami,Sareh Bayat;15;PT123M;8.4
726a71b7-4980-4c0c-aaf6-2632f67870b7;1989;Action,Adventure,Fantasy;Harrison Ford,Sean Connery,Alison Doody;15;PT127M;8.3
b605c8ba-9b18-45ab-9270-a9eeebda4825;1927;Drama,Sci-Fi;Brigitte Helm,Alfred Abel,Gustav Fröhlich;15;PT153M;8.3
ea13cc4e-dc8d-4970-abac-323fc1eddb1b;1950;Drama;Bette Davis,Anne Baxter,George Sanders;;PT138M;8.3
a36d4e5d-aed3-4328-aa06-53e9319fcb41;1961;Action,Drama,Thriller;Toshirô Mifune,Eijirô Tôno,Tatsuya Nakadai;15;PT110M;8.3
906fbf88-134e-452c-834e-1f36c032e37e;2005;Action,Adventure;Christian Bale,Michael Caine,Ken Watanabe;11;PT140M;8.3
30be466e-a29d-4a34-9433-fa4df8ee90eb;2009;Animation,Adventure,Comedy;Edward Asner,Jordan Nagai,John Ratzenberger;7;PT96M;8.3
113f0b9a-e2ab-4207-9795-a5d814f5a689;1959;Comedy,Romance;Marilyn Monroe,Tony Curtis,Jack Lemmon;15;PT120M;8.3
c2c9d6c2-ed3e-400e-b375-062041c39843;1948;Adventure,Drama,Western;Humphrey Bogart,Walter Huston,Tim Holt;;PT126M;8.3
2c9ed825-f92e-42af-8fc3-264cc3c4817a;1992;Drama,Western;Clint Eastwood,Gene Hackman,Morgan Freeman;15;PT131M;8.3
7cbe719c-ee3c-4d6c-b11e-e8484752d8c3;2004;Biography,Drama,History;Bruno Ganz,Alexandra Maria Lara,Ulrich Matthes;15;PT156M;8.3
bb9f6b9d-fe9e-47d0-ab75-fb58a809306d;1980;Biography,Drama,Sport;Robert De Niro,Cathy Moriarty,Joe Pesci;15;PT129M;8.2
be27d51a-9a9e-457b-93d3-b28e2fa22428;1949;Film-Noir,Mystery,Thriller;Orson Welles,Joseph Cotten,Alida Valli;15;PT104M;8.3
449d0976-14e5-49ec-808b-ee574613a1e7;1988;Action,Thriller;Bruce Willis,Alan Rickman,Bonnie Bedelia;15;PT131M;8.2
8b871d26-c4c3-4400-82ae-710ec0701d32;1997;Drama,Family;Mohammad Amir Naji,Amir Farrokh Hashemian,Bahare Seddiqi;PG;PT89M;8.4
78dbe3ac-867c-4898-8eed-ce3ad9705dbf;1995;Action,Crime,Drama;Al Pacino,Robert De Niro,Val Kilmer;15;PT170M;8.2
f6616780-7d58-4df3-8e2f-66057de16a7c;1963;Adventure,Drama,History;Steve McQueen,James Garner,Richard Attenborough;15;PT172M;8.2
7f12ed34-f085-4fa4-b350-795b7d1081e3;1974;Drama,Mystery,Thriller;Jack Nicholson,Faye Dunaway,John Huston;15;PT130M;8.2
7ac3620d-aa88-4ecd-b07d-e80a6d1659a5;2006;Drama,Fantasy,War;Ivana Baquero,Ariadna Gil,Sergi López;15;PT118M;8.2
7d6eac12-8852-45ec-93c4-eefd5a3633c8;2015;Animation,Adventure,Comedy;Amy Poehler,Bill Hader,Lewis Black;7;PT95M;8.2
742c5fd4-9a1b-499e-b945-407b985fef23;1952;Drama;Takashi Shimura,Nobuo Kaneko,Shin'ichi Himori;11;PT143M;8.3
fefac654-3d61-4ce8-99c8-9ecb7512fd0b;1988;Animation,Family,Fantasy;Hitoshi Takagi,Noriko Hidaka,Chika Sakamoto;Btl;PT86M;8.2
6d4edc18-474f-439b-bdb2-160448dc758c;1954;Crime,Drama,Thriller;Marlon Brando,Karl Malden,Lee J. Cobb;15;PT108M;8.2
8fe4e0b1-1acf-4252-addc-d38fb5244dc1;1985;Action,Drama;Tatsuya Nakadai,Akira Terao,Jinpachi Nezu;15;PT162M;8.2
0048f3ba-f5a5-4e2a-9c59-3e3cd7dc4b3c;2015;Drama;Brie Larson,Jacob Tremblay,Sean Bridgers;15;PT118M;8.2
73daf4c3-6438-4881-a6ec-00e676158456;1925;Adventure,Comedy,Drama;Charles Chaplin,Mack Swain,Tom Murray;;PT95M;8.2
